净值日期,单位净值,日增长率
2024-02-22,1.7378,-0.06
2024-02-23,1.7324,-0.31
2024-02-26,1.7419,0.55
2024-02-27,1.7444,0.14
2024-02-28,1.7403,-0.24
2024-02-29,1.7433,0.17
2024-03-01,1.7519,0.49
2024-03-04,1.7723,1.16
2024-03-05,1.7993,1.52
2024-03-06,1.8112,0.66
2024-03-07,1.8302,1.05
2024-03-08,1.833,0.15
2024-03-11,1.8383,0.29
2024-03-12,1.8314,-0.38
2024-03-13,1.8291,-0.13
2024-03-14,1.8311,0.11
2024-03-15,1.8374,0.34
2024-03-18,1.8239,-0.73
2024-03-19,1.8268,0.16
2024-03-20,1.8306,0.21
2024-03-21,1.8652,1.89
2024-03-22,1.8523,-0.69
2024-03-25,1.8525,0.01
2024-03-26,1.857,0.24
2024-03-27,1.8687,0.63
2024-03-28,1.8784,0.52
2024-03-29,1.9091,1.63
2024-04-01,1.9299,1.09
2024-04-02,1.9298,-0.01
2024-04-03,1.9432,0.69
2024-04-08,1.9999,2.92
2024-04-09,2.0049,0.25
2024-04-10,2.0127,0.39
2024-04-11,2.0,-0.63
2024-04-12,2.0447,2.24
2024-04-15,2.0179,-1.31
2024-04-16,2.0293,0.56
2024-04-17,2.0357,0.32
2024-04-18,2.0313,-0.22
2024-04-19,2.0394,0.4
2024-04-22,2.0077,-1.55
2024-04-23,1.9623,-2.26
2024-04-24,1.9785,0.83
2024-04-25,1.9776,-0.05
2024-04-26,1.9945,0.85
2024-04-29,1.9812,-0.67
2024-04-30,1.9698,-0.58
2024-05-06,1.9625,-0.37
2024-05-07,1.9657,0.16
2024-05-08,1.963,-0.14
2024-05-09,1.9603,-0.14
2024-05-10,2.0054,2.3
2024-05-13,1.9951,-0.51
2024-05-14,1.9867,-0.42
2024-05-15,2.0051,0.93
2024-05-16,2.0211,0.8
2024-05-17,2.0246,0.17
2024-05-20,2.0691,2.2
2024-05-21,2.0525,-0.8
2024-05-22,2.0511,-0.07
2024-05-23,2.0084,-2.08
2024-05-24,1.9887,-0.98
2024-05-27,1.9896,0.05
2024-05-28,1.9936,0.2
2024-05-29,2.004,0.52
2024-05-30,1.9893,-0.73
2024-05-31,1.9959,0.33
2024-06-03,1.9803,-0.78
2024-06-04,1.9954,0.76
2024-06-05,1.9837,-0.59
2024-06-06,2.0162,1.64
2024-06-07,2.0183,0.1
2024-06-11,1.9601,-2.88
2024-06-12,1.9673,0.37
2024-06-13,1.9685,0.06
2024-06-14,1.968,-0.03
2024-06-17,1.9725,0.23
2024-06-18,1.9733,0.04
2024-06-19,1.9816,0.42
2024-06-20,1.9967,0.76
2024-06-21,2.0041,0.37
2024-06-24,1.9813,-1.14
2024-06-25,1.98,-0.07
2024-06-26,1.9675,-0.63
2024-06-27,1.9587,-0.45
2024-06-28,1.98,1.09
2024-06-30,1.98,0.0
2024-07-01,1.9779,-0.11
2024-07-02,1.9791,0.06
2024-07-03,1.995,0.8
2024-07-04,2.004,0.45
2024-07-05,2.0092,0.26
2024-07-08,2.0143,0.25
2024-07-09,2.0022,-0.6
2024-07-10,2.0188,0.83
2024-07-11,2.0226,0.19
2024-07-12,2.0287,0.3
2024-07-15,2.03,0.06
2024-07-16,2.0547,1.22
2024-07-17,2.0785,1.16
2024-07-18,2.0788,0.01
2024-07-19,2.0243,-2.62
2024-07-22,2.0277,0.17
2024-07-23,2.0165,-0.55
2024-07-24,2.0381,1.07
2024-07-25,1.9897,-2.37
2024-07-26,1.9987,0.45
2024-07-29,2.011,0.62
2024-07-30,2.0104,-0.03
2024-07-31,2.0269,0.82
2024-08-01,2.046,0.94
2024-08-02,2.0549,0.43
2024-08-05,2.0171,-1.84
2024-08-06,1.9937,-1.16
2024-08-07,1.9956,0.1
2024-08-08,1.9974,0.09
2024-08-09,2.0178,1.02
2024-08-12,2.0288,0.55
2024-08-13,2.0427,0.69
2024-08-14,2.0383,-0.22
2024-08-15,2.0344,-0.19
2024-08-16,2.0363,0.09
2024-08-19,2.058,1.07
2024-08-20,2.0597,0.08
2024-08-21,2.0663,0.32
2024-08-22,2.0604,-0.29
2024-08-23,2.0552,-0.25
2024-08-26,2.0668,0.56
2024-08-27,2.064,-0.14
2024-08-28,2.0618,-0.11
2024-08-29,2.0671,0.26
2024-08-30,2.0619,-0.25
2024-09-02,2.0518,-0.49
2024-09-03,2.0544,0.13
2024-09-04,2.0407,-0.67
2024-09-05,2.0551,0.71
2024-09-06,2.0592,0.2
2024-09-09,2.0498,-0.46
2024-09-10,2.0585,0.42
2024-09-11,2.0692,0.52
2024-09-12,2.0665,-0.13
2024-09-13,2.0933,1.3
2024-09-18,2.0917,-0.08
2024-09-19,2.0949,0.15
2024-09-20,2.1131,0.87
2024-09-23,2.1274,0.68
2024-09-24,2.127,-0.02
2024-09-25,2.1393,0.58
2024-09-26,2.1444,0.24
2024-09-27,2.1444,0.0
2024-09-30,2.1368,-0.35
2024-10-08,2.1306,-0.29
2024-10-09,2.1122,-0.86
2024-10-10,2.1196,0.35
2024-10-11,2.1429,1.1
2024-10-14,2.1557,0.6
2024-10-15,2.1638,0.38
2024-10-16,2.1869,1.07
2024-10-17,2.1967,0.45
2024-10-18,2.211,0.65
2024-10-21,2.2347,1.07
2024-10-22,2.2383,0.16
2024-10-23,2.2504,0.54
2024-10-24,2.2314,-0.84
2024-10-25,2.2266,-0.22
2024-10-28,2.2371,0.47
2024-10-29,2.2541,0.76
2024-10-30,2.2794,1.12
2024-10-31,2.2705,-0.39
2024-11-01,2.2477,-1.0
2024-11-04,2.2328,-0.66
2024-11-05,2.2334,0.03
2024-11-06,2.2374,0.18
2024-11-07,2.1845,-2.36
2024-11-08,2.1966,0.55
2024-11-11,2.1982,0.07
2024-11-12,2.1607,-1.71
2024-11-13,2.1609,0.01
2024-11-14,2.1179,-1.99
2024-11-15,2.1207,0.13
2024-11-18,2.1453,1.16
2024-11-19,2.1754,1.4
2024-11-20,2.1786,0.15
2024-11-21,2.207,1.3
2024-11-22,2.2334,1.2
2024-11-25,2.2084,-1.12
2024-11-26,2.1741,-1.55
2024-11-27,2.1972,1.06
2024-11-28,2.1901,-0.32
2024-11-29,2.2013,0.51
2024-12-02,2.1948,-0.3
2024-12-03,2.2078,0.59
2024-12-04,2.205,-0.13
2024-12-05,2.2055,0.02
2024-12-06,2.1981,-0.34
2024-12-09,2.2093,0.51
2024-12-10,2.218,0.39
2024-12-11,2.2362,0.82
2024-12-12,2.2504,0.64
2024-12-13,2.2281,-0.99
2024-12-16,2.2128,-0.69
2024-12-17,2.2125,-0.01
2024-12-18,2.2063,-0.28
2024-12-19,2.1985,-0.35
2024-12-20,2.1894,-0.41
2024-12-23,2.2124,1.05
2024-12-24,2.2054,-0.32
2024-12-25,2.207,0.07
2024-12-26,2.2115,0.2
2024-12-27,2.2131,0.07
2024-12-30,2.2056,-0.34
2024-12-31,2.1996,-0.27
2025-01-02,2.2248,1.15
2025-01-03,2.2422,0.78
2025-01-06,2.2333,-0.4
2025-01-07,2.235,0.08
2025-01-08,2.2469,0.53
2025-01-09,2.254,0.32
2025-01-10,2.2664,0.55
2025-01-13,2.2772,0.48
2025-01-14,2.2614,-0.69
2025-01-15,2.2686,0.32
2025-01-16,2.2779,0.41
2025-01-17,2.2804,0.11
2025-01-20,2.2789,-0.07
2025-01-21,2.2841,0.23
2025-01-22,2.3002,0.7
2025-01-23,2.3023,0.09
2025-01-24,2.3074,0.22
2025-01-27,2.2991,-0.36
2025-02-05,2.3845,3.71
2025-02-06,2.3833,-0.05
2025-02-07,2.3883,0.21
2025-02-10,2.4245,1.52
2025-02-11,2.4392,0.61
2025-02-12,2.4272,-0.49
2025-02-13,2.4393,0.5
2025-02-14,2.4491,0.4
2025-02-17,2.4138,-1.44
2025-02-18,2.4357,0.91
2025-02-19,2.4506,0.61
2025-02-20,2.4585,0.32
2025-02-21,2.4389,-0.8
2025-02-24,2.4455,0.27
2025-02-25,2.4446,-0.04
2025-02-26,2.4239,-0.85
2025-02-27,2.4137,-0.42
2025-02-28,2.3934,-0.84
2025-03-03,2.3959,0.1
2025-03-04,2.4246,1.2
2025-03-05,2.4309,0.26
2025-03-06,2.4245,-0.26
2025-03-07,2.4234,-0.05
2025-03-10,2.432,0.35
2025-03-11,2.4137,-0.75
2025-03-12,2.4231,0.39
2025-03-13,2.4385,0.64
2025-03-14,2.4706,1.32
2025-03-17,2.4801,0.38
2025-03-18,2.4988,0.75
2025-03-19,2.523,0.97
2025-03-20,2.5282,0.21
2025-03-21,2.5194,-0.35
2025-03-24,2.5165,-0.12
2025-03-25,2.5118,-0.19
2025-03-26,2.5229,0.44
2025-03-27,2.5281,0.21
2025-03-28,2.5687,1.61
2025-03-31,2.602,1.3
2025-04-01,2.6195,0.67
2025-04-02,2.609,-0.4
2025-04-03,2.6307,0.83
2025-04-07,2.5443,-3.28
2025-04-08,2.5556,0.44
2025-04-09,2.5945,1.52
2025-04-10,2.6379,1.67
2025-04-11,2.6916,2.04
2025-04-14,2.7106,0.71
2025-04-15,2.712,0.05
2025-04-16,2.7774,2.41
2025-04-17,2.794,0.6
2025-04-18,2.801,0.25
2025-04-21,2.8545,1.91
2025-04-22,2.9263,2.52
2025-04-23,2.8104,-3.96
2025-04-24,2.8219,0.41
2025-04-25,2.7989,-0.82
2025-04-28,2.7724,-0.95
2025-04-29,2.7801,0.28
2025-04-30,2.7801,0.0
2025-05-06,2.8232,1.55
2025-05-07,2.8449,0.77
2025-05-08,2.8047,-1.41
2025-05-09,2.7982,-0.23
2025-05-12,2.7073,-3.25
2025-05-13,2.7211,0.51
2025-05-14,2.7023,-0.69
2025-05-15,2.6206,-3.02
2025-05-16,2.6606,1.53
2025-05-19,2.6883,1.04
2025-05-20,2.6853,-0.11
2025-05-21,2.7563,2.64
2025-05-22,2.7731,0.61
2025-05-23,2.7652,-0.28
2025-05-26,2.7579,-0.26
2025-05-27,2.7396,-0.66
2025-05-28,2.7413,0.06
2025-05-29,2.7174,-0.87
2025-05-30,2.7379,0.75
2025-06-03,2.7734,1.3
2025-06-04,2.776,0.09
2025-06-05,2.7823,0.23
2025-06-06,2.7774,-0.18
2025-06-09,2.7498,-0.99
2025-06-10,2.751,0.04
2025-06-11,2.7588,0.28
2025-06-12,2.7797,0.76
2025-06-13,2.821,1.49
2025-06-16,2.8082,-0.45
2025-06-17,2.7893,-0.67
2025-06-18,2.7844,-0.18
2025-06-19,2.769,-0.55
2025-06-20,2.7682,-0.03
2025-06-23,2.7702,0.07
2025-06-24,2.7391,-1.12
2025-06-25,2.7462,0.26
2025-06-26,2.7537,0.27
2025-06-27,2.7182,-1.29
2025-06-30,2.7205,0.08
2025-07-01,2.7503,1.1
2025-07-02,2.7441,-0.23
2025-07-03,2.7627,0.68
2025-07-04,2.7476,-0.55
2025-07-07,2.7327,-0.54
2025-07-08,2.7458,0.48
2025-07-09,2.7171,-1.05
2025-07-10,2.739,0.81
2025-07-11,2.739,0.0
2025-07-14,2.7658,0.98
2025-07-15,2.761,-0.17
2025-07-16,2.7482,-0.46
2025-07-17,2.7434,-0.17
2025-07-18,2.7516,0.3
2025-07-21,2.7653,0.5
2025-07-22,2.7765,0.41
2025-07-23,2.8053,1.04
2025-07-24,2.7587,-1.66
2025-07-25,2.7537,-0.18
2025-07-28,2.7448,-0.32
2025-07-29,2.7305,-0.52
2025-07-30,2.7375,0.26
2025-07-31,2.7289,-0.31
2025-08-01,2.7288,0.0
2025-08-04,2.7595,1.13
2025-08-05,2.7732,0.5
2025-08-06,2.7709,-0.08
2025-08-07,2.7806,0.35
2025-08-08,2.7847,0.15
2025-08-11,2.758,-0.96
2025-08-12,2.7499,-0.29
2025-08-13,2.7546,0.17
2025-08-14,2.7554,0.03
2025-08-15,2.7494,-0.22
2025-08-18,2.7526,0.12
2025-08-19,2.7475,-0.19
2025-08-20,2.7374,-0.37
2025-08-21,2.7439,0.24
2025-08-22,2.7431,-0.03
2025-08-25,2.7571,0.51
2025-08-26,2.7616,0.16
2025-08-27,2.7651,0.13
2025-08-28,2.7713,0.22
2025-08-29,2.7777,0.23
2025-09-01,2.8236,1.65
2025-09-02,2.8433,0.7
2025-09-03,2.8752,1.12
2025-09-04,2.8764,0.04
2025-09-05,2.8841,0.27
2025-09-08,2.9176,1.16
2025-09-09,2.9555,1.3
2025-09-10,2.9482,-0.25
2025-09-11,2.9373,-0.37
2025-09-12,2.9504,0.45
2025-09-15,2.9427,-0.26
2025-09-16,2.9789,1.23
2025-09-17,2.956,-0.77
2025-09-18,2.9301,-0.88
2025-09-19,2.9368,0.23
2025-09-22,2.9814,1.52
2025-09-23,3.0209,1.32
2025-09-24,3.0419,0.7
2025-09-25,3.025,-0.56
2025-09-26,3.0293,0.14
2025-09-29,3.063,1.11
2025-09-30,3.0947,1.03
2025-10-09,3.2336,4.49
2025-10-10,3.1876,-1.42
