code,rose(3y),rank(3y),rank_r(3y),name,rose(2y),rank(2y),rank_r(2y),rose(1y),rank(1y),rank_r(1y),rose(6m),rank(6m),rank_r(6m),rose(3m),rank(3m),rank_r(3m),类型
012650,81.03,290.0,0.058,博时半导体主题混合AC,81.03,290.0,0.058,81.03,290,0.058,81.03,290,0.058,81.03,290,0.058,混合型
012651,79.95,308.0,0.0616,博时半导体主题混合CC,79.95,308.0,0.0616,79.95,308,0.0616,79.95,308,0.0616,79.95,308,0.0616,混合型
012696,80.97,292.0,0.0584,同泰数字经济股票AC,80.97,292.0,0.0584,80.97,292,0.0584,80.97,292,0.0584,80.97,292,0.0584,股票型
012697,80.23,304.0,0.0608,同泰数字经济股票CC,80.23,304.0,0.0608,80.23,304,0.0608,80.23,304,0.0608,80.23,304,0.0608,股票型
012733,69.49,585.0,0.117,易方达中证人工智能主题ETF联接AC,69.49,585.0,0.117,69.49,585,0.117,69.49,585,0.117,69.49,585,0.117,未知
012734,69.33,594.0,0.1188,易方达中证人工智能主题ETF联接CC,69.33,594.0,0.1188,69.33,594,0.1188,69.33,594,0.1188,69.33,594,0.1188,未知
012779,73.81,452.0,0.0904,博时移动互联主题混合AC,73.81,452.0,0.0904,73.81,452,0.0904,73.81,452,0.0904,73.81,452,0.0904,混合型
012780,72.78,480.0,0.096,博时移动互联主题混合CC,72.78,480.0,0.096,72.78,480,0.096,72.78,480,0.096,72.78,480,0.096,混合型
012800,77.95,348.0,0.0696,宏利转型机遇股票CC,77.95,348.0,0.0696,77.95,348,0.0696,77.95,348,0.0696,77.95,348,0.0696,股票型
012837,57.73,1199.0,0.2398,华安CES半导体芯片行业指数发起AC,57.73,1199.0,0.2398,57.73,1199,0.2398,57.73,1199,0.2398,57.73,1199,0.2398,指数型
012838,57.26,1243.0,0.2486,华安CES半导体芯片行业指数发起CC,57.26,1243.0,0.2486,57.26,1243,0.2486,57.26,1243,0.2486,57.26,1243,0.2486,指数型
012846,63.1,855.0,0.171,恒越蓝筹精选混合C,63.1,855.0,0.171,63.1,855,0.171,63.1,855,0.171,63.1,855,0.171,混合型
012862,58.0,1178.0,0.2356,汇添富中证电池主题ETF发起式联接AC,58.0,1178.0,0.2356,58.0,1178,0.2356,58.0,1178,0.2356,58.0,1178,0.2356,未知
012863,57.61,1208.0,0.2416,汇添富中证电池主题ETF发起式联接CC,57.61,1208.0,0.2416,57.61,1208,0.2416,57.61,1208,0.2416,57.61,1208,0.2416,未知
012917,73.35,464.0,0.0928,平安优势领航1年持有混合AC,73.35,464.0,0.0928,73.35,464,0.0928,73.35,464,0.0928,73.35,464,0.0928,混合型
012918,71.95,504.0,0.1008,平安优势领航1年持有混合CC,71.95,504.0,0.1008,71.95,504,0.1008,71.95,504,0.1008,71.95,504,0.1008,混合型
012920,83.5,255.0,0.051,易方达全球成长精选混合(QDII)人民币AC,83.5,255.0,0.051,83.5,255,0.051,83.5,255,0.051,83.5,255,0.051,混合型
012922,82.61,263.0,0.0526,易方达全球成长精选混合(QDII)人民币CC,82.61,263.0,0.0526,82.61,263,0.0526,82.61,263,0.0526,82.61,263,0.0526,混合型
012985,79.49,319.0,0.0638,平安优势回报1年持有混合AC,79.49,319.0,0.0638,79.49,319,0.0638,79.49,319,0.0638,79.49,319,0.0638,混合型
012986,78.06,344.0,0.0688,平安优势回报1年持有混合CC,78.06,344.0,0.0688,78.06,344,0.0688,78.06,344,0.0688,78.06,344,0.0688,混合型
013000,63.15,849.0,0.1698,广发盛泽一年持有混合AC,63.15,849.0,0.1698,63.15,849,0.1698,63.15,849,0.1698,63.15,849,0.1698,混合型
013001,62.48,890.0,0.178,广发盛泽一年持有混合CC,62.48,890.0,0.178,62.48,890,0.178,62.48,890,0.178,62.48,890,0.178,混合型
013009,58.81,1118.0,0.2236,万家港股通精选混合AC,58.81,1118.0,0.2236,58.81,1118,0.2236,58.81,1118,0.2236,58.81,1118,0.2236,混合型
013010,58.02,1175.0,0.235,万家港股通精选混合CC,58.02,1175.0,0.235,58.02,1175,0.235,58.02,1175,0.235,58.02,1175,0.235,混合型
013081,73.03,476.0,0.0952,中信保诚中证800有色指数(LOF)CC,73.03,476.0,0.0952,73.03,476,0.0952,73.03,476,0.0952,73.03,476,0.0952,指数型
013107,62.69,878.0,0.1756,华夏先进制造龙头混合AC,62.69,878.0,0.1756,62.69,878,0.1756,62.69,878,0.1756,62.69,878,0.1756,混合型
013108,61.7,944.0,0.1888,华夏先进制造龙头混合CC,61.7,944.0,0.1888,61.7,944,0.1888,61.7,944,0.1888,61.7,944,0.1888,混合型
013137,65.79,725.0,0.145,摩根动力精选混合CC,65.79,725.0,0.145,65.79,725,0.145,65.79,725,0.145,65.79,725,0.145,混合型
013153,86.07,219.0,0.0438,长信电子信息量化灵活配置混合CC,86.07,219.0,0.0438,86.07,219,0.0438,86.07,219,0.0438,86.07,219,0.0438,混合型
013173,58.7,1129.0,0.2258,红土创新科技创新3个月定开混合CC,58.7,1129.0,0.2258,58.7,1129,0.2258,58.7,1129,0.2258,58.7,1129,0.2258,混合型
013175,64.88,769.0,0.1538,海富通碳中和混合AC,64.88,769.0,0.1538,64.88,769,0.1538,64.88,769,0.1538,64.88,769,0.1538,混合型
013176,64.05,809.0,0.1618,海富通碳中和混合CC,64.05,809.0,0.1618,64.05,809,0.1618,64.05,809,0.1618,64.05,809,0.1618,混合型
013179,63.36,839.0,0.1678,广发国证新能源车电池ETF联接AC,63.36,839.0,0.1678,63.36,839,0.1678,63.36,839,0.1678,63.36,839,0.1678,未知
013180,63.05,858.0,0.1716,广发国证新能源车电池ETF联接CC,63.05,858.0,0.1716,63.05,858,0.1716,63.05,858,0.1716,63.05,858,0.1716,未知
013195,57.73,1200.0,0.24,招商中证新能源汽车指数AC,57.73,1200.0,0.24,57.73,1200,0.24,57.73,1200,0.24,57.73,1200,0.24,指数型
013238,92.48,132.0,0.0264,财通均衡优选一年持有混合AC,92.48,132.0,0.0264,92.48,132,0.0264,92.48,132,0.0264,92.48,132,0.0264,混合型
013239,90.97,150.0,0.03,财通均衡优选一年持有混合CC,90.97,150.0,0.03,90.97,150,0.03,90.97,150,0.03,90.97,150,0.03,混合型
013242,84.62,241.0,0.0482,北信瑞丰优势行业股票C,84.62,241.0,0.0482,84.62,241,0.0482,84.62,241,0.0482,84.62,241,0.0482,股票型
013250,65.7,729.0,0.1458,红土创新智能制造混合型发起式AC,65.7,729.0,0.1458,65.7,729,0.1458,65.7,729,0.1458,65.7,729,0.1458,混合型
013279,62.54,886.0,0.1772,国泰优选领航一年持有(FOF)C,62.54,886.0,0.1772,62.54,886,0.1772,62.54,886,0.1772,62.54,886,0.1772,未知
013296,63.62,826.0,0.1652,民生加银聚优精选混合AC,63.62,826.0,0.1652,63.62,826,0.1652,63.62,826,0.1652,63.62,826,0.1652,混合型
013323,57.19,1249.0,0.2498,国寿安保盛泽三年持有混合AC,57.19,1249.0,0.2498,57.19,1249,0.2498,57.19,1249,0.2498,57.19,1249,0.2498,混合型
013339,58.84,1112.0,0.2224,创金合信芯片产业股票发起AC,58.84,1112.0,0.2224,58.84,1112,0.2224,58.84,1112,0.2224,58.84,1112,0.2224,股票型
013340,58.05,1171.0,0.2342,创金合信芯片产业股票发起CC,58.05,1171.0,0.2342,58.05,1171,0.2342,58.05,1171,0.2342,58.05,1171,0.2342,股票型
013363,57.71,1203.0,0.2406,大成中国优势混合(QDII)AC,57.71,1203.0,0.2406,57.71,1203,0.2406,57.71,1203,0.2406,57.71,1203,0.2406,混合型
013364,58.11,1163.0,0.2326,大成中国优势混合(QDII)CC,58.11,1163.0,0.2326,58.11,1163,0.2326,58.11,1163,0.2326,58.11,1163,0.2326,混合型
013365,66.65,682.0,0.1364,汇添富产业升级混合AC,66.65,682.0,0.1364,66.65,682,0.1364,66.65,682,0.1364,66.65,682,0.1364,混合型
013366,65.57,737.0,0.1474,汇添富产业升级混合CC,65.57,737.0,0.1474,65.57,737,0.1474,65.57,737,0.1474,65.57,737,0.1474,混合型
013369,88.12,183.0,0.0366,汇添富自主核心科技一年持有混合AC,88.12,183.0,0.0366,88.12,183,0.0366,88.12,183,0.0366,88.12,183,0.0366,混合型
013370,87.36,194.0,0.0388,汇添富自主核心科技一年持有混合CC,87.36,194.0,0.0388,87.36,194,0.0388,87.36,194,0.0388,87.36,194,0.0388,混合型
013383,57.58,1213.0,0.2426,恒生前海高端制造混合AC,57.58,1213.0,0.2426,57.58,1213,0.2426,57.58,1213,0.2426,57.58,1213,0.2426,混合型
013417,62.64,881.0,0.1762,博时核心资产精选混合AC,62.64,881.0,0.1762,62.64,881,0.1762,62.64,881,0.1762,62.64,881,0.1762,混合型
013418,61.67,949.0,0.1898,博时核心资产精选混合CC,61.67,949.0,0.1898,61.67,949,0.1898,61.67,949,0.1898,61.67,949,0.1898,混合型
013445,58.07,1169.0,0.2338,东财芯片AC,58.07,1169.0,0.2338,58.07,1169,0.2338,58.07,1169,0.2338,58.07,1169,0.2338,未知
013446,57.44,1224.0,0.2448,东财芯片CC,57.44,1224.0,0.2448,57.44,1224,0.2448,57.44,1224,0.2448,57.44,1224,0.2448,未知
013465,72.11,498.0,0.0996,博时智选量化多因子股票AC,72.11,498.0,0.0996,72.11,498,0.0996,72.11,498,0.0996,72.11,498,0.0996,股票型
013466,71.26,527.0,0.1054,博时智选量化多因子股票CC,71.26,527.0,0.1054,71.26,527,0.1054,71.26,527,0.1054,71.26,527,0.1054,股票型
013469,58.34,1148.0,0.2296,泰信低碳经济混合发起式AC,58.34,1148.0,0.2296,58.34,1148,0.2296,58.34,1148,0.2296,58.34,1148,0.2296,混合型
013470,57.61,1209.0,0.2418,泰信低碳经济混合发起式CC,57.61,1209.0,0.2418,57.61,1209,0.2418,57.61,1209,0.2418,57.61,1209,0.2418,混合型
013533,63.42,833.0,0.1666,广发科技创新混合CC,63.42,833.0,0.1666,63.42,833,0.1666,63.42,833,0.1666,63.42,833,0.1666,混合型
013552,61.02,985.0,0.197,汇添富成长领先混合AC,61.02,985.0,0.197,61.02,985,0.197,61.02,985,0.197,61.02,985,0.197,混合型
013553,60.21,1038.0,0.2076,汇添富成长领先混合CC,60.21,1038.0,0.2076,60.21,1038,0.2076,60.21,1038,0.2076,60.21,1038,0.2076,混合型
013556,59.86,1052.0,0.2104,信澳汇智优选一年持有期混合AC,59.86,1052.0,0.2104,59.86,1052,0.2104,59.86,1052,0.2104,59.86,1052,0.2104,混合型
013557,58.91,1108.0,0.2216,信澳汇智优选一年持有期混合CC,58.91,1108.0,0.2216,58.91,1108,0.2216,58.91,1108,0.2216,58.91,1108,0.2216,混合型
013613,58.32,1151.0,0.2302,宝盈国家安全沪港深股票CC,58.32,1151.0,0.2302,58.32,1151,0.2302,58.32,1151,0.2302,58.32,1151,0.2302,股票型
013621,59.48,1072.0,0.2144,华安智能生活混合CC,59.48,1072.0,0.2144,59.48,1072,0.2144,59.48,1072,0.2144,59.48,1072,0.2144,混合型
013641,63.59,827.0,0.1654,博道成长智航股票AC,63.59,827.0,0.1654,63.59,827,0.1654,63.59,827,0.1654,63.59,827,0.1654,股票型
013642,62.76,874.0,0.1748,博道成长智航股票CC,62.76,874.0,0.1748,62.76,874,0.1748,62.76,874,0.1748,62.76,874,0.1748,股票型
013674,66.26,706.0,0.1412,长城价值甄选一年持有混合AC,66.26,706.0,0.1412,66.26,706,0.1412,66.26,706,0.1412,66.26,706,0.1412,混合型
013675,64.96,765.0,0.153,长城价值甄选一年持有混合CC,64.96,765.0,0.153,64.96,765,0.153,64.96,765,0.153,64.96,765,0.153,混合型
013687,71.08,534.0,0.1068,平安成长龙头1年持有混合AC,71.08,534.0,0.1068,71.08,534,0.1068,71.08,534,0.1068,71.08,534,0.1068,混合型
013688,69.71,579.0,0.1158,平安成长龙头1年持有混合CC,69.71,579.0,0.1158,69.71,579,0.1158,69.71,579,0.1158,69.71,579,0.1158,混合型
013721,108.44,44.0,0.0088,信澳景气优选混合AC,108.44,44.0,0.0088,108.44,44,0.0088,108.44,44,0.0088,108.44,44,0.0088,混合型
013722,106.8,48.0,0.0096,信澳景气优选混合CC,106.8,48.0,0.0096,106.8,48,0.0096,106.8,48,0.0096,106.8,48,0.0096,混合型
013733,59.81,1055.0,0.211,红塔红土盛丰混合AC,59.81,1055.0,0.211,59.81,1055,0.211,59.81,1055,0.211,59.81,1055,0.211,混合型
013734,59.33,1084.0,0.2168,红塔红土盛丰混合CC,59.33,1084.0,0.2168,59.33,1084,0.2168,59.33,1084,0.2168,59.33,1084,0.2168,混合型
013840,58.83,1114.0,0.2228,银华集成电路混合AC,58.83,1114.0,0.2228,58.83,1114,0.2228,58.83,1114,0.2228,58.83,1114,0.2228,混合型
013841,58.49,1137.0,0.2274,银华集成电路混合CC,58.49,1137.0,0.2274,58.49,1137,0.2274,58.49,1137,0.2274,58.49,1137,0.2274,混合型
013855,58.4,1143.0,0.2286,嘉实品质发现混合AC,58.4,1143.0,0.2286,58.4,1143,0.2286,58.4,1143,0.2286,58.4,1143,0.2286,混合型
013856,57.42,1228.0,0.2456,嘉实品质发现混合CC,57.42,1228.0,0.2456,57.42,1228,0.2456,57.42,1228,0.2456,57.42,1228,0.2456,混合型
013942,76.64,376.0,0.0752,华宝中证稀有金属指数增强发起AC,76.64,376.0,0.0752,76.64,376,0.0752,76.64,376,0.0752,76.64,376,0.0752,指数型
013943,76.09,389.0,0.0778,华宝中证稀有金属指数增强发起CC,76.09,389.0,0.0778,76.09,389,0.0778,76.09,389,0.0778,76.09,389,0.0778,指数型
013950,57.31,1237.0,0.2474,交银先锋混合CC,57.31,1237.0,0.2474,57.31,1237,0.2474,57.31,1237,0.2474,57.31,1237,0.2474,混合型
013955,58.08,1168.0,0.2336,广发中小盘精选混合CC,58.08,1168.0,0.2336,58.08,1168,0.2336,58.08,1168,0.2336,58.08,1168,0.2336,混合型
013958,67.91,638.0,0.1276,华商鑫选回报一年持有混合AC,67.91,638.0,0.1276,67.91,638,0.1276,67.91,638,0.1276,67.91,638,0.1276,混合型
013959,66.9,674.0,0.1348,华商鑫选回报一年持有混合CC,66.9,674.0,0.1348,66.9,674,0.1348,66.9,674,0.1348,66.9,674,0.1348,混合型
014031,58.26,1154.0,0.2308,南方发展机遇一年持有混合AC,58.26,1154.0,0.2308,58.26,1154,0.2308,58.26,1154,0.2308,58.26,1154,0.2308,混合型
014032,57.32,1235.0,0.247,南方发展机遇一年持有混合CC,57.32,1235.0,0.247,57.32,1235,0.247,57.32,1235,0.247,57.32,1235,0.247,混合型
014036,91.3,143.0,0.0286,博时成长回报混合AC,91.3,143.0,0.0286,91.3,143,0.0286,91.3,143,0.0286,91.3,143,0.0286,混合型
014037,90.14,158.0,0.0316,博时成长回报混合CC,90.14,158.0,0.0316,90.14,158,0.0316,90.14,158,0.0316,90.14,158,0.0316,混合型
014110,70.56,548.0,0.1096,嘉实中证稀有金属主题ETF发起联接AC,70.56,548.0,0.1096,70.56,548,0.1096,70.56,548,0.1096,70.56,548,0.1096,未知
014111,70.16,566.0,0.1132,嘉实中证稀有金属主题ETF发起联接CC,70.16,566.0,0.1132,70.16,566,0.1132,70.16,566,0.1132,70.16,566,0.1132,未知
014114,65.79,726.0,0.1452,广发沪港深医药混合AC,65.79,726.0,0.1452,65.79,726,0.1452,65.79,726,0.1452,65.79,726,0.1452,混合型
014115,65.18,757.0,0.1514,广发沪港深医药混合CC,65.18,757.0,0.1514,65.18,757,0.1514,65.18,757,0.1514,65.18,757,0.1514,混合型
014143,78.82,335.0,0.067,银河创新成长混合CC,78.82,335.0,0.067,78.82,335,0.067,78.82,335,0.067,78.82,335,0.067,混合型
014177,62.46,892.0,0.1784,华安景气驱动一年持有混合AC,62.46,892.0,0.1784,62.46,892,0.1784,62.46,892,0.1784,62.46,892,0.1784,混合型
014178,61.46,962.0,0.1924,华安景气驱动一年持有混合CC,61.46,962.0,0.1924,61.46,962,0.1924,61.46,962,0.1924,61.46,962,0.1924,混合型
014193,68.38,627.0,0.1254,汇添富中证芯片产业指数增强发起式AC,68.38,627.0,0.1254,68.38,627,0.1254,68.38,627,0.1254,68.38,627,0.1254,指数型
014194,67.82,641.0,0.1282,汇添富中证芯片产业指数增强发起式CC,67.82,641.0,0.1282,67.82,641,0.1282,67.82,641,0.1282,67.82,641,0.1282,指数型
014197,65.79,727.0,0.1454,国泰行业轮动股票(FOF-LOF)CC,65.79,727.0,0.1454,65.79,727,0.1454,65.79,727,0.1454,65.79,727,0.1454,股票型
014232,62.8,871.0,0.1742,博时专精特新主题混合AC,62.8,871.0,0.1742,62.8,871,0.1742,62.8,871,0.1742,62.8,871,0.1742,混合型
014233,61.97,927.0,0.1854,博时专精特新主题混合CC,61.97,927.0,0.1854,61.97,927,0.1854,61.97,927,0.1854,61.97,927,0.1854,混合型
014243,70.19,564.0,0.1128,富国新材料新能源混合CC,70.19,564.0,0.1128,70.19,564,0.1128,70.19,564,0.1128,70.19,564,0.1128,混合型
014261,79.18,328.0,0.0656,摩根沃享远见一年持有期混合AC,79.18,328.0,0.0656,79.18,328,0.0656,79.18,328,0.0656,79.18,328,0.0656,混合型
014262,77.74,353.0,0.0706,摩根沃享远见一年持有期混合CC,77.74,353.0,0.0706,77.74,353,0.0706,77.74,353,0.0706,77.74,353,0.0706,混合型
014282,69.01,603.0,0.1206,中信保诚成长动力混合CC,69.01,603.0,0.1206,69.01,603,0.1206,69.01,603,0.1206,69.01,603,0.1206,混合型
014287,70.28,558.0,0.1116,泰康新锐成长混合AC,70.28,558.0,0.1116,70.28,558,0.1116,70.28,558,0.1116,70.28,558,0.1116,混合型
014313,75.72,398.0,0.0796,鹏华创新增长一年持有期混合AC,75.72,398.0,0.0796,75.72,398,0.0796,75.72,398,0.0796,75.72,398,0.0796,混合型
014314,74.3,436.0,0.0872,鹏华创新增长一年持有期混合CC,74.3,436.0,0.0872,74.3,436,0.0872,74.3,436,0.0872,74.3,436,0.0872,混合型
014317,71.9,506.0,0.1012,广发价值领航一年持有混合AC,71.9,506.0,0.1012,71.9,506,0.1012,71.9,506,0.1012,71.9,506,0.1012,混合型
014318,71.21,530.0,0.106,广发价值领航一年持有混合CC,71.21,530.0,0.106,71.21,530,0.106,71.21,530,0.106,71.21,530,0.106,混合型
014319,79.93,310.0,0.062,德邦半导体产业混合发起式AC,79.93,310.0,0.062,79.93,310,0.062,79.93,310,0.062,79.93,310,0.062,混合型
014320,79.19,327.0,0.0654,德邦半导体产业混合发起式CC,79.19,327.0,0.0654,79.19,327,0.0654,79.19,327,0.0654,79.19,327,0.0654,混合型
014325,59.65,1062.0,0.2124,国联安核心趋势一年持有混合AC,59.65,1062.0,0.2124,59.65,1062,0.2124,59.65,1062,0.2124,59.65,1062,0.2124,混合型
014326,58.39,1144.0,0.2288,国联安核心趋势一年持有混合CC,58.39,1144.0,0.2288,58.39,1144,0.2288,58.39,1144,0.2288,58.39,1144,0.2288,混合型
014331,85.67,223.0,0.0446,华泰柏瑞中证稀土产业ETF发起式联接AC,85.67,223.0,0.0446,85.67,223,0.0446,85.67,223,0.0446,85.67,223,0.0446,未知
014332,85.25,234.0,0.0468,华泰柏瑞中证稀土产业ETF发起式联接CC,85.25,234.0,0.0468,85.25,234,0.0468,85.25,234,0.0468,85.25,234,0.0468,未知
014376,60.28,1033.0,0.2066,东吴新能源汽车股票AC,60.28,1033.0,0.2066,60.28,1033,0.2066,60.28,1033,0.2066,60.28,1033,0.2066,股票型
014377,59.65,1063.0,0.2126,东吴新能源汽车股票CC,59.65,1063.0,0.2126,59.65,1063,0.2126,59.65,1063,0.2126,59.65,1063,0.2126,股票型
014401,68.47,622.0,0.1244,富国核心趋势混合AC,68.47,622.0,0.1244,68.47,622,0.1244,68.47,622,0.1244,68.47,622,0.1244,混合型
014402,67.43,660.0,0.132,富国核心趋势混合CC,67.43,660.0,0.132,67.43,660,0.132,67.43,660,0.132,67.43,660,0.132,混合型
014416,77.85,351.0,0.0702,泰康研究精选股票发起AC,77.85,351.0,0.0702,77.85,351,0.0702,77.85,351,0.0702,77.85,351,0.0702,股票型
014417,76.99,365.0,0.073,泰康研究精选股票发起CC,76.99,365.0,0.073,76.99,365,0.073,76.99,365,0.073,76.99,365,0.073,股票型
014418,64.98,763.0,0.1526,西部利得CES芯片指数增强AC,64.98,763.0,0.1526,64.98,763,0.1526,64.98,763,0.1526,64.98,763,0.1526,指数型
014419,64.3,797.0,0.1594,西部利得CES芯片指数增强CC,64.3,797.0,0.1594,64.3,797,0.1594,64.3,797,0.1594,64.3,797,0.1594,指数型
014424,63.64,824.0,0.1648,博时恒生医疗保健ETF发起式联接(QDII)AC,63.64,824.0,0.1648,63.64,824,0.1648,63.64,824,0.1648,63.64,824,0.1648,未知
014425,63.3,843.0,0.1686,博时恒生医疗保健ETF发起式联接(QDII)CC,63.3,843.0,0.1686,63.3,843,0.1686,63.3,843,0.1686,63.3,843,0.1686,未知
014460,63.39,837.0,0.1674,平安品质优选混合AC,63.39,837.0,0.1674,63.39,837,0.1674,63.39,837,0.1674,63.39,837,0.1674,混合型
014461,62.06,920.0,0.184,平安品质优选混合CC,62.06,920.0,0.184,62.06,920,0.184,62.06,920,0.184,62.06,920,0.184,混合型
014478,58.0,1179.0,0.2358,中加低碳经济六个月持有混合AC,58.0,1179.0,0.2358,58.0,1179,0.2358,58.0,1179,0.2358,58.0,1179,0.2358,混合型
014488,61.46,961.0,0.1922,国投瑞银产业升级两年持有混合AC,61.46,961.0,0.1922,61.46,961,0.1922,61.46,961,0.1922,61.46,961,0.1922,混合型
014489,60.49,1017.0,0.2034,国投瑞银产业升级两年持有混合CC,60.49,1017.0,0.2034,60.49,1017,0.2034,60.49,1017,0.2034,60.49,1017,0.2034,混合型
014497,60.22,1037.0,0.2074,诺安研究优选混合CC,60.22,1037.0,0.2074,60.22,1037,0.2074,60.22,1037,0.2074,60.22,1037,0.2074,混合型
014541,57.25,1244.0,0.2488,华安新能源主题混合AC,57.25,1244.0,0.2488,57.25,1244,0.2488,57.25,1244,0.2488,57.25,1244,0.2488,混合型
014543,73.81,451.0,0.0902,汇添富中证沪港深云计算产业ETF联接AC,73.81,451.0,0.0902,73.81,451,0.0902,73.81,451,0.0902,73.81,451,0.0902,未知
014544,73.3,466.0,0.0932,汇添富中证沪港深云计算产业ETF联接CC,73.3,466.0,0.0932,73.3,466,0.0932,73.3,466,0.0932,73.3,466,0.0932,未知
014558,59.42,1077.0,0.2154,华商品质慧选混合AC,59.42,1077.0,0.2154,59.42,1077,0.2154,59.42,1077,0.2154,59.42,1077,0.2154,混合型
014559,58.78,1122.0,0.2244,华商品质慧选混合CC,58.78,1122.0,0.2244,58.78,1122,0.2244,58.78,1122,0.2244,58.78,1122,0.2244,混合型
014562,68.8,612.0,0.1224,易方达品质动能三年持有混合AC,68.8,612.0,0.1224,68.8,612,0.1224,68.8,612,0.1224,68.8,612,0.1224,混合型
014563,68.13,636.0,0.1272,易方达品质动能三年持有混合CC,68.13,636.0,0.1272,68.13,636,0.1272,68.13,636,0.1272,68.13,636,0.1272,混合型
014581,92.04,136.0,0.0272,东吴阿尔法灵活配置混合CC,92.04,136.0,0.0272,92.04,136,0.0272,92.04,136,0.0272,92.04,136,0.0272,混合型
014591,64.09,806.0,0.1612,广发瑞誉一年持有期混合AC,64.09,806.0,0.1612,64.09,806,0.1612,64.09,806,0.1612,64.09,806,0.1612,混合型
014592,63.42,834.0,0.1668,广发瑞誉一年持有期混合CC,63.42,834.0,0.1668,63.42,834,0.1668,63.42,834,0.1668,63.42,834,0.1668,混合型
014600,109.72,39.0,0.0078,博时回报严选混合AC,109.72,39.0,0.0078,109.72,39,0.0078,109.72,39,0.0078,109.72,39,0.0078,混合型
014601,108.67,41.0,0.0082,博时回报严选混合CC,108.67,41.0,0.0082,108.67,41,0.0082,108.67,41,0.0082,108.67,41,0.0082,混合型
014611,71.27,525.0,0.105,富国核心科技12个月持有混合AC,71.27,525.0,0.105,71.27,525,0.105,71.27,525,0.105,71.27,525,0.105,混合型
014612,70.23,559.0,0.1118,富国核心科技12个月持有混合CC,70.23,559.0,0.1118,70.23,559,0.1118,70.23,559,0.1118,70.23,559,0.1118,混合型
014642,75.75,396.0,0.0792,摩根新兴动力混合CC,75.75,396.0,0.0792,75.75,396,0.0792,75.75,396,0.0792,75.75,396,0.0792,混合型
014727,102.56,65.0,0.013,易方达成长动力混合AC,102.56,65.0,0.013,102.56,65,0.013,102.56,65,0.013,102.56,65,0.013,混合型
014728,101.57,72.0,0.0144,易方达成长动力混合CC,101.57,72.0,0.0144,101.57,72,0.0144,101.57,72,0.0144,101.57,72,0.0144,混合型
014736,71.01,537.0,0.1074,创金合信专精特新股票发起AC,71.01,537.0,0.1074,71.01,537,0.1074,71.01,537,0.1074,71.01,537,0.1074,股票型
014737,70.16,567.0,0.1134,创金合信专精特新股票发起CC,70.16,567.0,0.1134,70.16,567,0.1134,70.16,567,0.1134,70.16,567,0.1134,股票型
014754,63.55,829.0,0.1658,华安景气优选混合AC,63.55,829.0,0.1658,63.55,829,0.1658,63.55,829,0.1658,63.55,829,0.1658,混合型
014755,62.71,876.0,0.1752,华安景气优选混合CC,62.71,876.0,0.1752,62.71,876,0.1752,62.71,876,0.1752,62.71,876,0.1752,混合型
014776,57.89,1191.0,0.2382,富国中证芯片产业ETF发起式联接AC,57.89,1191.0,0.2382,57.89,1191,0.2382,57.89,1191,0.2382,57.89,1191,0.2382,未知
014777,57.58,1212.0,0.2424,富国中证芯片产业ETF发起式联接CC,57.58,1212.0,0.2424,57.58,1212,0.2424,57.58,1212,0.2424,57.58,1212,0.2424,未知
014807,58.95,1105.0,0.221,宏利景气智选18个月持有混合AC,58.95,1105.0,0.221,58.95,1105,0.221,58.95,1105,0.221,58.95,1105,0.221,混合型
014808,58.41,1142.0,0.2284,宏利景气智选18个月持有混合CC,58.41,1142.0,0.2284,58.41,1142,0.2284,58.41,1142,0.2284,58.41,1142,0.2284,混合型
014811,66.65,683.0,0.1366,平安兴奕成长1年持有混合AC,66.65,683.0,0.1366,66.65,683,0.1366,66.65,683,0.1366,66.65,683,0.1366,混合型
014812,65.35,749.0,0.1498,平安兴奕成长1年持有混合CC,65.35,749.0,0.1498,65.35,749,0.1498,65.35,749,0.1498,65.35,749,0.1498,混合型
014818,57.65,1206.0,0.2412,国金新兴价值混合AC,57.65,1206.0,0.2412,57.65,1206,0.2412,57.65,1206,0.2412,57.65,1206,0.2412,混合型
014854,63.33,841.0,0.1682,嘉实中证半导体指数增强发起式AC,63.33,841.0,0.1682,63.33,841,0.1682,63.33,841,0.1682,63.33,841,0.1682,指数型
014855,62.91,863.0,0.1726,嘉实中证半导体指数增强发起式CC,62.91,863.0,0.1726,62.91,863,0.1726,62.91,863,0.1726,62.91,863,0.1726,指数型
014915,80.91,293.0,0.0586,财通匠心优选一年持有混合AC,80.91,293.0,0.0586,80.91,293,0.0586,80.91,293,0.0586,80.91,293,0.0586,混合型
014916,79.49,320.0,0.064,财通匠心优选一年持有混合CC,79.49,320.0,0.064,79.49,320,0.064,79.49,320,0.064,79.49,320,0.064,混合型
014938,167.63,1.0,0.0002,同泰产业升级混合AC,167.63,1.0,0.0002,167.63,1,0.0002,167.63,1,0.0002,167.63,1,0.0002,混合型
014939,166.58,3.0,0.0006,同泰产业升级混合CC,166.58,3.0,0.0006,166.58,3,0.0006,166.58,3,0.0006,166.58,3,0.0006,混合型
014948,64.56,786.0,0.1572,融通新能源灵活配置混合CC,64.56,786.0,0.1572,64.56,786,0.1572,64.56,786,0.1572,64.56,786,0.1572,混合型
014972,60.63,1008.0,0.2016,华安沪港深外延增长灵活配置混合CC,60.63,1008.0,0.2016,60.63,1008,0.2016,60.63,1008,0.2016,60.63,1008,0.2016,混合型
